#{"compare":true,"complock":{"dynamic_bool":false,"lock_style":"CircuitBreaker","lock_threshold":0.1,"release_threshold":0.05},"fraction":true,"graph_seed":875629289,"graph_type":{"Barabasi":[2,10]},"lambda_range":{"end":1.0,"start":0.0,"steps":2000},"lockdown":{"dynamic_bool":true,"lock_style":"Targeted","lock_threshold":0.1,"release_threshold":0.05},"measure":"C","recovery_prob":0.14,"samples_per_step":5000,"sir_seed":1489264107025,"system_size":200}
#lambda meanWL varianceWL meanNL varianceNL
7.003501750875438e-2 1.97469e-1 4.160427903899982e-2 1.65518e-1 3.1479991676000185e-2
7.053526763381691e-2 1.97862e-1 4.1674078956001295e-2 1.7242999999999997e-1 3.0988665099998224e-2
7.103551775887944e-2 2.0061800000000002e-1 4.206343807600071e-2 1.68331e-1 3.1583559439001326e-2
7.153576788394198e-2 2.05244e-1 4.2121370464001016e-2 1.68274e-1 3.1506090924000474e-2
7.20360180090045e-2 2.0319900000000002e-1 4.2940121399000254e-2 1.74501e-1 3.1958385998999174e-2
7.253626813406704e-2 1.9676300000000002e-1 4.2569066831001104e-2 1.73785e-1 3.219327877499971e-2
7.303651825912956e-2 2.08035e-1 4.3398263775001354e-2 1.72192e-1 3.184081513599961e-2
7.35367683841921e-2 2.0911100000000002e-1 4.305647467900164e-2 1.80424e-1 3.24863102239992e-2
7.403701850925462e-2 2.0772300000000002e-1 4.338508027100139e-2 1.76292e-1 3.2392490735999244e-2
7.453726863431716e-2 2.14842e-1 4.391307503599934e-2 1.7717e-1 3.2572711099999194e-2
7.50375187593797e-2 2.14195e-1 4.392270697500061e-2 1.8014399999999997e-1 3.2817469264000775e-2
7.553776888444222e-2 2.1567599999999998e-1 4.448415302400186e-2 1.8321500000000002e-1 3.316187877500075e-2
7.603801900950476e-2 2.1338200000000002e-1 4.4603702076001187e-2 1.90444e-1 3.35107928639993e-2
7.653826913456728e-2 2.23038e-1 4.49093605560011e-2 1.8764e-1 3.338339039999932e-2
7.703851925962982e-2 2.26062e-1 4.5923672155999185e-2 1.86199e-1 3.3085947398999206e-2
7.753876938469234e-2 2.19573e-1 4.509579267099782e-2 1.94004e-1 3.398389798399963e-2
7.803901950975488e-2 2.25473e-1 4.5803471271000006e-2 1.9076e-1 3.422314240000032e-2
7.85392696348174e-2 2.24128e-1 4.609868961599951e-2 1.9246200000000002e-1 3.4369528556000145e-2
7.903951975987994e-2 2.30855e-1 4.628440397500133e-2 1.92079e-1 3.407592275900161e-2
7.953976988494248e-2 2.26186e-1 4.6512533403997865e-2 1.89832e-1 3.44435117760007e-2
8.0040020010005e-2 2.34968e-1 4.702407897600105e-2 1.9558299999999998e-1 3.513549511099933e-2
8.054027013506754e-2 2.34416e-1 4.7070858943997484e-2 1.9392600000000002e-1 3.483339652399993e-2
8.104052026013006e-2 2.33123e-1 4.6883061871000956e-2 1.93481e-1 3.4776647638999826e-2
8.15407703851926e-2 2.33001e-1 4.724086899900118e-2 2.03487e-1 3.5116255830999595e-2
8.204102051025512e-2 2.3603300000000002e-1 4.798145791100143e-2 1.97852e-1 3.550965609600003e-2
8.254127063531766e-2 2.4283000000000002e-1 4.755859110000089e-2 2.009e-1 3.5871449999999465e-2
8.30415207603802e-2 2.42701e-1 4.8235429599001296e-2 2.00173e-1 3.52605450709998e-2
8.354177088544272e-2 2.41633e-1 4.887938831100183e-2 1.97957e-1 3.4769751151000956e-2
8.404202101050526e-2 2.45172e-1 4.882316041600147e-2 2.02828e-1 3.59333024159997e-2
8.454227113556778e-2 2.44257e-1 4.929159295099869e-2 2.0694500000000002e-1 3.5307521975000124e-2
8.504252126063032e-2 2.4992799999999998e-1 4.9195044816001454e-2 2.08044e-1 3.605303406400083e-2
8.554277138569284e-2 2.4584399999999998e-1 4.973794766399845e-2 2.06034e-1 3.609825084400012e-2
8.604302151075538e-2 2.4662299999999998e-1 4.929584087100179e-2 2.09905e-1 3.685080597500017e-2
8.65432716358179e-2 2.50961e-1 5.041024147900167e-2 2.1061699999999997e-1 3.643864431100027e-2
8.704352176088044e-2 2.55059e-1 5.03099215189987e-2 2.1069e-1 3.674795390000054e-2
8.754377188594298e-2 2.5425000000000003e-1 5.0501847499999836e-2 2.14912e-1 3.64510422560009e-2
8.80440220110055e-2 2.56371e-1 5.099275535899827e-2 2.1580200000000002e-1 3.70539267960013e-2
8.854427213606804e-2 2.5702400000000003e-1 5.069178342399831e-2 2.1780999999999998e-1 3.685871389999894e-2
8.904452226113056e-2 2.5704e-1 5.1113278399997346e-2 2.15189e-1 3.746295927900038e-2
8.95447723861931e-2 2.55517e-1 5.1289527711001745e-2 2.23511e-1 3.7149977879000186e-2
9.004502251125562e-2 2.60032e-1 5.200843897600099e-2 2.16056e-1 3.7682844864000364e-2
9.054527263631816e-2 2.67153e-1 5.211041959100052e-2 2.22285e-1 3.8054643774999695e-2
9.104552276138068e-2 2.71921e-1 5.188181475899778e-2 2.22361e-1 3.793102067899867e-2
9.154577288644322e-2 2.70869e-1 5.189933983900056e-2 2.25324e-1 3.7850255023999e-2
9.204602301150576e-2 2.70894e-1 5.280387076399959e-2 2.25654e-1 3.724717228400039e-2
